date,type,name,thresholds__advisory,phys_size_sum,log_size_sum,thresholds__hard,thresholds__soft
2023-12-12,smb,rh68,1979120929996.0,71752900096,38692734234,2199023255552,
2023-12-20,smb,rh68,1979120929996.0,71726892032,38692734234,2199023255552,
2023-12-18,smb,rh68,1979120929996.0,71726892032,38692734234,2199023255552,
2023-12-02,smb,rh68,1979120929996.0,72274956288,38692734234,2199023255552,
2023-12-19,smb,rh68,1979120929996.0,71726892032,38692734234,2199023255552,
2023-12-05,smb,rh68,1979120929996.0,72274956288,38692734234,2199023255552,
2023-12-01,smb,rh68,1979120929996.0,72264271360,38686240273,2199023255552,
2023-12-04,smb,rh68,1979120929996.0,72274956288,38692734234,2199023255552,
2023-12-13,smb,rh68,1979120929996.0,71741983744,38692734234,2199023255552,
2023-12-17,smb,rh68,1979120929996.0,71731348480,38692734234,2199023255552,
2023-12-14,smb,rh68,1979120929996.0,71741983744,38692734234,2199023255552,
2023-12-07,smb,rh68,1979120929996.0,72252329472,38692734234,2199023255552,
2023-12-08,smb,rh68,1979120929996.0,72252329472,38692734234,2199023255552,
2023-12-15,smb,rh68,1979120929996.0,71732190208,38692734234,2199023255552,
2023-12-10,smb,rh68,1979120929996.0,72100633088,38692734234,2199023255552,
2023-12-16,smb,rh68,1979120929996.0,71731348480,38692734234,2199023255552,
2023-12-09,smb,richb,98956046499840.0,27210429799936,20209218839760,109951162777600,
2023-12-17,smb,richb,98956046499840.0,26960122083840,20209576749965,109951162777600,
2023-12-05,smb,richb,98956046499840.0,27254725779968,20209124596598,109951162777600,
2023-12-14,smb,richb,98956046499840.0,27101695357440,20209529737157,109951162777600,
2023-12-10,smb,richb,98956046499840.0,27210429799936,20209218839760,109951162777600,
2023-12-11,smb,richb,98956046499840.0,27180326427136,20209265814319,109951162777600,
2023-12-02,smb,richb,98956046499840.0,27254669140480,20209077591978,109951162777600,
2023-12-13,smb,richb,98956046499840.0,27101695357440,20209529737157,109951162777600,
2023-12-18,smb,richb,98956046499840.0,26954125912576,20209623726252,109951162777600,
2023-12-20,smb,richb,98956046499840.0,26952855280640,20209670709460,109951162777600,
2023-12-15,smb,richb,98956046499840.0,27017639542784,20209576715646,109951162777600,
2023-12-19,smb,richb,98956046499840.0,26953391572480,20209670663417,109951162777600,
2023-12-06,smb,richb,98956046499840.0,27253849179136,20209171516946,109951162777600,
2023-12-01,smb,richb,98956046499840.0,27254646194688,20209077552483,109951162777600,
2023-12-04,smb,richb,98956046499840.0,27254725779968,20209124596598,109951162777600,
2023-12-07,smb,richb,98956046499840.0,27238820173312,20209218472775,109951162777600,
2023-12-08,smb,richb,98956046499840.0,27238820173312,20209218472775,109951162777600,
2023-12-03,smb,richb,98956046499840.0,27254725698048,20209124510537,109951162777600,
2023-12-16,smb,richb,98956046499840.0,26960122083840,20209576749965,109951162777600,
2023-12-12,smb,richb,98956046499840.0,27158863237120,20209482809355,109951162777600,
2023-12-06,smb,rkortum,98956046499840.0,15641608345600,10771232752775,109951162777600,
2023-12-12,smb,rkortum,98956046499840.0,15577037780480,10796974450151,109951162777600,
2023-12-05,smb,rkortum,98956046499840.0,15643598931968,10771232752775,109951162777600,
2023-12-13,smb,rkortum,98956046499840.0,15555216649728,10798212191940,109951162777600,
2023-12-04,smb,rkortum,98956046499840.0,15643598931968,10771232752775,109951162777600,
2023-12-19,smb,rkortum,98956046499840.0,15677438107648,10910915874726,109951162777600,
2023-12-09,smb,rkortum,98956046499840.0,15611200607744,10777629693425,109951162777600,
2023-12-11,smb,rkortum,98956046499840.0,15615086131200,10795627091671,109951162777600,
2023-12-08,smb,rkortum,98956046499840.0,15620707551744,10771240388082,109951162777600,
2023-12-10,smb,rkortum,98956046499840.0,15611200607744,10777629693425,109951162777600,
2023-12-01,smb,rkortum,98956046499840.0,15643598153728,10771232658019,109951162777600,
2023-12-17,smb,rkortum,98956046499840.0,15691661021184,10910915874726,109951162777600,
2023-12-16,smb,rkortum,98956046499840.0,15691661021184,10910915874726,109951162777600,
2023-12-03,smb,rkortum,98956046499840.0,15643598931968,10771232752731,109951162777600,
2023-12-18,smb,rkortum,98956046499840.0,15678956025856,10910915874726,109951162777600,
2023-12-15,smb,rkortum,98956046499840.0,15717289769472,10910916005067,109951162777600,
2023-12-07,smb,rkortum,98956046499840.0,15620707551744,10771240388082,109951162777600,
2023-12-14,smb,rkortum,98956046499840.0,15555216649728,10798212191940,109951162777600,
2023-12-02,smb,rkortum,98956046499840.0,15643598153728,10771232658019,109951162777600,
2023-12-20,smb,rkortum,98956046499840.0,15658939113472,10910915874837,109951162777600,
2023-12-01,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-06,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-18,smb,rmartin,98956046499840.0,681145281024,505386470382,109951162777600,
2023-12-08,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-04,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-10,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-09,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-15,smb,rmartin,98956046499840.0,682716739072,505386470382,109951162777600,
2023-12-12,smb,rmartin,98956046499840.0,682678539776,505386470382,109951162777600,
2023-12-13,smb,rmartin,98956046499840.0,682678539776,505386470382,109951162777600,
2023-12-03,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-07,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-02,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-05,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-16,smb,rmartin,98956046499840.0,682565144064,505386470382,109951162777600,
2023-12-17,smb,rmartin,98956046499840.0,682565144064,505386470382,109951162777600,
2023-12-11,smb,rmartin,98956046499840.0,689052577280,505386470382,109951162777600,
2023-12-19,smb,rmartin,98956046499840.0,681142659584,505386470382,109951162777600,
2023-12-14,smb,rmartin,98956046499840.0,682678539776,505386470382,109951162777600,
2023-12-20,smb,rmartin,98956046499840.0,681142659584,505386470382,109951162777600,
2023-12-06,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-14,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-10,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-15,smb,rnl2,98956046499840.0,1154585725952,900693229545,109951162777600,
2023-12-04,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-05,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-01,smb,rnl2,98956046499840.0,1157008596480,900693229545,109951162777600,
2023-12-07,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-13,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-12,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-20,smb,rnl2,98956046499840.0,1122566730240,900693229545,109951162777600,
2023-12-17,smb,rnl2,98956046499840.0,1136443744768,900693229545,109951162777600,
2023-12-02,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-16,smb,rnl2,98956046499840.0,1136443744768,900693229545,109951162777600,
2023-12-11,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-03,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-19,smb,rnl2,98956046499840.0,1122566730240,900693229545,109951162777600,
2023-12-09,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-18,smb,rnl2,98956046499840.0,1122566730240,900693229545,109951162777600,
2023-12-08,smb,rnl2,98956046499840.0,1159736671744,900693229545,109951162777600,
2023-12-09,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-13,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-17,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-04,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-12,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-03,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-02,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-19,smb,rs23,483183820800.0,22935440384,9015257241,536870912000,
2023-12-05,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-14,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-06,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-07,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-01,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-08,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-10,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-20,smb,rs23,483183820800.0,22935440384,9015257241,536870912000,
2023-12-15,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-11,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-18,smb,rs23,483183820800.0,22935407616,9015257241,536870912000,
2023-12-16,smb,rs23,483183820800.0,22921524224,9015257241,536870912000,
2023-12-09,smb,ru5,98956046499840.0,95648628158464,70878097009508,109951162777600,
2023-12-01,smb,ru5,98956046499840.0,95588604400128,70741727559887,109951162777600,
2023-12-06,smb,ru5,98956046499840.0,95585273690624,70741732501114,109951162777600,
2023-12-05,smb,ru5,98956046499840.0,95588609137664,70741728470142,109951162777600,
2023-12-08,smb,ru5,98956046499840.0,95605616378880,70792675764849,109951162777600,
2023-12-10,smb,ru5,98956046499840.0,95648628158464,70878097009508,109951162777600,
2023-12-18,smb,ru5,98956046499840.0,94673074477056,70878241325688,109951162777600,
2023-12-02,smb,ru5,98956046499840.0,95588606609920,70741727815759,109951162777600,
2023-12-14,smb,ru5,98956046499840.0,95158686317056,70878205477340,109951162777600,
2023-12-13,smb,ru5,98956046499840.0,95158686317056,70878205477340,109951162777600,
2023-12-07,smb,ru5,98956046499840.0,95605616378880,70792675764849,109951162777600,
2023-12-04,smb,ru5,98956046499840.0,95588609137664,70741728470142,109951162777600,
2023-12-20,smb,ru5,98956046499840.0,94637006273536,70878241325742,109951162777600,
2023-12-11,smb,ru5,98956046499840.0,95571106658816,70878096996078,109951162777600,
2023-12-16,smb,ru5,98956046499840.0,94759631153664,70878399841932,109951162777600,
2023-12-19,smb,ru5,98956046499840.0,94640718519296,70878241325742,109951162777600,
2023-12-15,smb,ru5,98956046499840.0,94898961206784,70878412312867,109951162777600,
2023-12-03,smb,ru5,98956046499840.0,95588608354816,70741728090785,109951162777600,
2023-12-17,smb,ru5,98956046499840.0,94759631153664,70878399841932,109951162777600,
2023-12-12,smb,ru5,98956046499840.0,95304152113664,70878198183582,109951162777600,
2023-12-03,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-06,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-15,smb,sazykin,504658657280.0,304086599680,230419373938,536870912000,
2023-12-05,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-09,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-07,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-10,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-20,smb,sazykin,504658657280.0,302734385664,230419373938,536870912000,
2023-12-04,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-08,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-11,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-02,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-14,smb,sazykin,504658657280.0,305243853312,230419373938,536870912000,
2023-12-17,smb,sazykin,504658657280.0,304055947264,230419373938,536870912000,
2023-12-13,smb,sazykin,504658657280.0,305243853312,230419373938,536870912000,
2023-12-16,smb,sazykin,504658657280.0,304055947264,230419373938,536870912000,
2023-12-01,smb,sazykin,504658657280.0,306992325632,230419373938,536870912000,
2023-12-19,smb,sazykin,504658657280.0,302734385664,230419373938,536870912000,
2023-12-12,smb,sazykin,504658657280.0,305243853312,230419373938,536870912000,
2023-12-18,smb,sazykin,504658657280.0,302734385664,230419373938,536870912000,
2023-12-06,smb,sb28,483183820800.0,157034496,118337560,536870912000,
2023-12-01,smb,sb28,483183820800.0,141928448,106052094,536870912000,
2023-12-19,smb,sb28,483183820800.0,184780800,146026977,536870912000,
2023-12-04,smb,sb28,483183820800.0,157034496,118337560,536870912000,
2023-12-07,smb,sb28,483183820800.0,163454976,124260097,536870912000,
2023-12-15,smb,sb28,483183820800.0,184780800,146026977,536870912000,
2023-12-08,smb,sb28,483183820800.0,163454976,124260097,536870912000,
2023-12-13,smb,sb28,483183820800.0,184780800,146026977,536870912000,
2023-12-16,smb,sb28,483183820800.0,184780800,146026977,536870912000,
2023-12-18,smb,sb28,483183820800.0,184780800,146026977,536870912000,
2023-12-14,smb,sb28,483183820800.0,184780800,146026977,536870912000,
2023-12-03,smb,sb28,483183820800.0,141928448,106052094,536870912000,
2023-12-10,smb,sb28,483183820800.0,163485696,124260137,536870912000,
2023-12-09,smb,sb28,483183820800.0,163485696,124260137,536870912000,
2023-12-05,smb,sb28,483183820800.0,157034496,118337560,536870912000,
2023-12-12,smb,sb28,483183820800.0,184780800,146026977,536870912000,
2023-12-11,smb,sb28,483183820800.0,174755840,134030259,536870912000,
2023-12-02,smb,sb28,483183820800.0,141928448,106052094,536870912000,
2023-12-17,smb,sb28,483183820800.0,184780800,146026977,536870912000,
2023-12-20,smb,sb28,483183820800.0,184780800,146026977,536870912000,
2023-12-18,smb,sd75,,52964022845440,41307677403005,109951162777600,
2023-12-04,smb,sd75,,53435444131328,41307676396302,109951162777600,
2023-12-20,smb,sd75,,52933695200768,41307677403005,109951162777600,
2023-12-01,smb,sd75,,53456068688896,41325262798391,109951162777600,
2023-12-02,smb,sd75,,53430399921664,41303489542046,109951162777600,
2023-12-15,smb,sd75,,52994212753408,41307677403005,109951162777600,
2023-12-08,smb,sd75,,53355499811328,41307676647111,109951162777600,
2023-12-19,smb,sd75,,52954317479424,41307677403005,109951162777600,
2023-12-11,smb,sd75,,53261049204736,41307677403005,109951162777600,
2023-12-09,smb,sd75,,53318520584704,41307677205625,109951162777600,
2023-12-07,smb,sd75,,53355499811328,41307676647111,109951162777600,
2023-12-12,smb,sd75,,53107527766528,41307677403005,109951162777600,
2023-12-17,smb,sd75,,52967071620608,41307677403005,109951162777600,
2023-12-06,smb,sd75,,53435432553472,41307676396302,109951162777600,
2023-12-16,smb,sd75,,52967071620608,41307677403005,109951162777600,
2023-12-10,smb,sd75,,53318520584704,41307677205625,109951162777600,
2023-12-05,smb,sd75,,53435444131328,41307676396302,109951162777600,
2023-12-13,smb,sd75,,53058435063808,41307677403005,109951162777600,
2023-12-14,smb,sd75,,53058435063808,41307677403005,109951162777600,
2023-12-03,smb,sd75,,53435441911296,41307675826878,109951162777600,
2023-12-04,smb,sh118,1979120929996.0,144301537792,112037102149,2199023255552,
2023-12-08,smb,sh118,1979120929996.0,151168439296,117725849002,2199023255552,
2023-12-16,smb,sh118,1979120929996.0,172169786880,134696691827,2199023255552,
2023-12-19,smb,sh118,1979120929996.0,172133668352,134696691827,2199023255552,
2023-12-14,smb,sh118,1979120929996.0,161861750272,126425081114,2199023255552,
2023-12-09,smb,sh118,1979120929996.0,158877533696,123946580223,2199023255552,
2023-12-02,smb,sh118,1979120929996.0,131912704512,101819166815,2199023255552,
2023-12-01,smb,sh118,1979120929996.0,128679544832,99237036130,2199023255552,
2023-12-05,smb,sh118,1979120929996.0,144301537792,112037102149,2199023255552,
2023-12-18,smb,sh118,1979120929996.0,172135208448,134696691827,2199023255552,
2023-12-15,smb,sh118,1979120929996.0,172296240640,134696691827,2199023255552,
2023-12-12,smb,sh118,1979120929996.0,161601262592,126232610074,2199023255552,
2023-12-11,smb,sh118,1979120929996.0,160896777728,125530626266,2199023255552,
2023-12-13,smb,sh118,1979120929996.0,161861750272,126425081114,2199023255552,
2023-12-10,smb,sh118,1979120929996.0,158877533696,123946580223,2199023255552,
2023-12-17,smb,sh118,1979120929996.0,172169786880,134696691827,2199023255552,
2023-12-07,smb,sh118,1979120929996.0,151168439296,117725849002,2199023255552,
2023-12-20,smb,sh118,1979120929996.0,172136478720,134697461038,2199023255552,
2023-12-03,smb,sh118,1979120929996.0,135851059712,105074849804,2199023255552,
2023-12-06,smb,sh118,1979120929996.0,144302496256,112037240374,2199023255552,
2023-12-04,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-12,smb,shamoo,724775731200.0,719441748480,514440854408,805306368000,
2023-12-08,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-15,smb,shamoo,724775731200.0,719253792768,514440854408,805306368000,
2023-12-07,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-19,smb,shamoo,724775731200.0,716668599296,514440854408,805306368000,
2023-12-06,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-11,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-17,smb,shamoo,724775731200.0,716668599296,514440854408,805306368000,
2023-12-20,smb,shamoo,724775731200.0,716668599296,514440854408,805306368000,
2023-12-13,smb,shamoo,724775731200.0,719441748480,514440854408,805306368000,
2023-12-18,smb,shamoo,724775731200.0,716668599296,514440854408,805306368000,
2023-12-02,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-16,smb,shamoo,724775731200.0,716668599296,514440854408,805306368000,
2023-12-03,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-14,smb,shamoo,724775731200.0,719441748480,514440854408,805306368000,
2023-12-10,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-09,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-01,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-05,smb,shamoo,724775731200.0,738225401344,514440854408,805306368000,
2023-12-05,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-19,smb,shm3,504658657280.0,433401963520,355623668877,536870912000,
2023-12-07,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-15,smb,shm3,504658657280.0,433401963520,355623668877,536870912000,
2023-12-20,smb,shm3,504658657280.0,433401963520,355623668877,536870912000,
2023-12-09,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-02,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-01,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-04,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-16,smb,shm3,504658657280.0,433401963520,355623668877,536870912000,
2023-12-11,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-03,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-08,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-13,smb,shm3,504658657280.0,441281351168,355623668877,536870912000,
2023-12-18,smb,shm3,504658657280.0,433401963520,355623668877,536870912000,
2023-12-06,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-10,smb,shm3,504658657280.0,449245263360,355623668877,536870912000,
2023-12-14,smb,shm3,504658657280.0,441281351168,355623668877,536870912000,
2023-12-17,smb,shm3,504658657280.0,433401963520,355623668877,536870912000,
2023-12-12,smb,shm3,504658657280.0,447276072960,355623668877,536870912000,
2023-12-05,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-10,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-15,smb,siefert,483183820800.0,295009335808,223142123446,536870912000,
2023-12-13,smb,siefert,483183820800.0,296223933952,223142123446,536870912000,
2023-12-11,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-16,smb,siefert,483183820800.0,287621447680,223142123446,536870912000,
2023-12-03,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-04,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-14,smb,siefert,483183820800.0,296223933952,223142123446,536870912000,
2023-12-17,smb,siefert,483183820800.0,287621447680,223142123446,536870912000,
2023-12-06,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-08,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-09,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-20,smb,siefert,483183820800.0,287621447680,223142123446,536870912000,
2023-12-02,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-07,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-19,smb,siefert,483183820800.0,287621447680,223142123446,536870912000,
2023-12-18,smb,siefert,483183820800.0,287621447680,223142123446,536870912000,
2023-12-12,smb,siefert,483183820800.0,296223933952,223142123446,536870912000,
2023-12-01,smb,siefert,483183820800.0,296715803648,223142123446,536870912000,
2023-12-20,smb,sl1,98956046499840.0,84282750941184,65799551511257,109951162777600,
2023-12-18,smb,sl1,98956046499840.0,84369487949312,65799551511230,109951162777600,
2023-12-01,smb,sl1,98956046499840.0,85157488920064,65034182850790,109951162777600,
2023-12-03,smb,sl1,98956046499840.0,85158693669888,65034954998842,109951162777600,
2023-12-06,smb,sl1,98956046499840.0,85137374913536,65036040704705,109951162777600,
2023-12-02,smb,sl1,98956046499840.0,85158044127232,65034442729000,109951162777600,
2023-12-16,smb,sl1,98956046499840.0,84439470604288,65799551480511,109951162777600,
2023-12-07,smb,sl1,98956046499840.0,84978529646080,65041076488603,109951162777600,
2023-12-12,smb,sl1,98956046499840.0,85050057496064,65795801630549,109951162777600,
2023-12-08,smb,sl1,98956046499840.0,84978529646080,65041076488603,109951162777600,
2023-12-04,smb,sl1,98956046499840.0,85159862054912,65035815494845,109951162777600,
2023-12-17,smb,sl1,98956046499840.0,84439470604288,65799551480511,109951162777600,
2023-12-13,smb,sl1,98956046499840.0,84830200223232,65798668247507,109951162777600,
2023-12-05,smb,sl1,98956046499840.0,85159862054912,65035815494845,109951162777600,
2023-12-15,smb,sl1,98956046499840.0,84513287804928,65799551480511,109951162777600,
2023-12-11,smb,sl1,98956046499840.0,85187477677056,65680325779709,109951162777600,
2023-12-10,smb,sl1,98956046499840.0,84711213847040,65044600893171,109951162777600,
2023-12-09,smb,sl1,98956046499840.0,84711213847040,65044600893171,109951162777600,
2023-12-14,smb,sl1,98956046499840.0,84830200223232,65798668247507,109951162777600,
2023-12-19,smb,sl1,98956046499840.0,84307533879296,65799551511257,109951162777600,
2023-12-01,smb,sl140,14843406974976.0,17357520581120,13499639838077,16492674416640,
2023-12-11,smb,sl140,14843406974976.0,15645893276672,12355654408498,16492674416640,
2023-12-14,smb,sl140,14843406974976.0,15349437902336,12150700584727,16492674416640,
2023-12-05,smb,sl140,14843406974976.0,17751325905920,13864810065149,16492674416640,
2023-12-04,smb,sl140,14843406974976.0,17751325905920,13864810065149,16492674416640,
2023-12-18,smb,sl140,14843406974976.0,15162078048768,12044098337476,16492674416640,
2023-12-17,smb,sl140,14843406974976.0,15135229145088,12011616623408,16492674416640,
2023-12-12,smb,sl140,14843406974976.0,15616571829760,12355654408498,16492674416640,
2023-12-03,smb,sl140,14843406974976.0,17226663564800,13404991304729,16492674416640,
2023-12-13,smb,sl140,14843406974976.0,15349437902336,12150700584727,16492674416640,
2023-12-20,smb,sl140,14843406974976.0,15209649809408,12089932885846,16492674416640,
2023-12-16,smb,sl140,14843406974976.0,15135229145088,12011616623408,16492674416640,
2023-12-10,smb,sl140,14843406974976.0,15668786284032,12355654406450,16492674416640,
2023-12-15,smb,sl140,14843406974976.0,15147473241600,12011616623408,16492674416640,
2023-12-19,smb,sl140,14843406974976.0,15181866223616,12063821393885,16492674416640,
2023-12-08,smb,sl140,14843406974976.0,16342449079296,12854693077276,16492674416640,
2023-12-09,smb,sl140,14843406974976.0,15668786284032,12355654406450,16492674416640,
2023-12-02,smb,sl140,14843406974976.0,17284745998848,13449298799995,16492674416640,
2023-12-06,smb,sl140,14843406974976.0,17275067707904,13507939663573,16492674416640,
2023-12-07,smb,sl140,14843406974976.0,16342449079296,12854693077276,16492674416640,
2023-12-12,smb,slb4,483183820800.0,479508494336,375938963405,536870912000,
2023-12-01,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-03,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-13,smb,slb4,483183820800.0,472210037248,375938963405,536870912000,
2023-12-19,smb,slb4,483183820800.0,470802324992,375938963405,536870912000,
2023-12-15,smb,slb4,483183820800.0,470802324992,375938963405,536870912000,
2023-12-17,smb,slb4,483183820800.0,470802324992,375938963405,536870912000,
2023-12-09,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-20,smb,slb4,483183820800.0,470802324992,375938963405,536870912000,
2023-12-07,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-05,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-16,smb,slb4,483183820800.0,470802324992,375938963405,536870912000,
2023-12-18,smb,slb4,483183820800.0,470802324992,375938963405,536870912000,
2023-12-14,smb,slb4,483183820800.0,472210037248,375938963405,536870912000,
2023-12-10,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-02,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-08,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-06,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-11,smb,slb4,483183820800.0,480026724352,375938963405,536870912000,
2023-12-04,smb,slb4,483183820800.0,480026693632,375938963405,536870912000,
2023-12-05,smb,sp161,1979120929996.0,2292121600,1726611510,2199023255552,
2023-12-18,smb,sp161,1979120929996.0,2287198208,1726611510,2199023255552,
2023-12-10,smb,sp161,1979120929996.0,2292255744,1726611510,2199023255552,
2023-12-19,smb,sp161,1979120929996.0,2287198208,1726611510,2199023255552,
2023-12-20,smb,sp161,1979120929996.0,2287198208,1726611510,2199023255552,
2023-12-01,smb,sp161,1979120929996.0,2292121600,1726611510,2199023255552,
2023-12-11,smb,sp161,1979120929996.0,2292255744,1726611510,2199023255552,
2023-12-02,smb,sp161,1979120929996.0,2292121600,1726611510,2199023255552,
2023-12-16,smb,sp161,1979120929996.0,2292275712,1726611510,2199023255552,
2023-12-07,smb,sp161,1979120929996.0,2292117504,1726611510,2199023255552,
2023-12-12,smb,sp161,1979120929996.0,2292255744,1726611510,2199023255552,
2023-12-04,smb,sp161,1979120929996.0,2292121600,1726611510,2199023255552,
2023-12-03,smb,sp161,1979120929996.0,2292121600,1726611510,2199023255552,
2023-12-09,smb,sp161,1979120929996.0,2292255744,1726611510,2199023255552,
2023-12-08,smb,sp161,1979120929996.0,2292117504,1726611510,2199023255552,
2023-12-13,smb,sp161,1979120929996.0,2292255744,1726611510,2199023255552,
2023-12-15,smb,sp161,1979120929996.0,2292286464,1726611510,2199023255552,
2023-12-06,smb,sp161,1979120929996.0,2292121600,1726611510,2199023255552,
2023-12-17,smb,sp161,1979120929996.0,2292275712,1726611510,2199023255552,
2023-12-14,smb,sp161,1979120929996.0,2292255744,1726611510,2199023255552,
2023-12-01,smb,spe1,9895604649984.0,5633894043648,4429260164357,10995116277760,
2023-12-20,smb,spe1,9895604649984.0,5532918501376,4429280069717,10995116277760,
2023-12-14,smb,spe1,9895604649984.0,5555799535616,4429277922632,10995116277760,
2023-12-17,smb,spe1,9895604649984.0,5534647592960,4429280069717,10995116277760,
